match_id,date,map,map_number,team_A,team_B,winner,team_A_rank,team_B_rank,rank_diff,abs_rank_diff,picked_by_is_A,is_decider,map_winrate_A,map_winrate_B,recent_form_A,recent_form_B,winner_is_A,split_row,split_match
88505,2025-05-16,Mirage,4,fnatic,Passion UA,Passion UA,21,32,-11,11,0,0,0.0,0.5,0.6,0.4444444444444444,0,train,train
88505,2025-05-16,Train,3,fnatic,Passion UA,Passion UA,21,32,-11,11,1,0,0.3333333333333333,0.0,0.6,0.5,0,train,train
88387,2025-05-16,Mirage,3,The MongolZ,Aurora,Aurora,3,6,-3,3,1,0,0.6666666666666666,0.7,0.5,0.6,0,train,test
88635,2025-05-16,Mirage,3,NRG,Legacy,Legacy,51,19,32,32,0,0,0.5,0.4,0.3333333333333333,0.5,0,train,test
88635,2025-05-16,Dust2,4,NRG,Legacy,Legacy,51,19,32,32,1,0,1.0,0.0,0.2857142857142857,0.6,0,train,test
88633,2025-05-16,Inferno,3,Wildcard,Legacy,Legacy,61,19,42,42,0,0,0.6666666666666666,0.3333333333333333,0.5,0.6,0,train,train
88633,2025-05-16,Nuke,4,Wildcard,Legacy,Legacy,61,19,42,42,1,0,1.0,0.75,0.5,0.7,0,train,train
88183,2025-05-16,Inferno,3,Lynn Vision,TYLOO,TYLOO,13,9,4,4,0,0,0.4,1.0,0.7,0.6,0,test,train
88506,2025-05-16,Ancient,3,GUN5,ECLOT,ECLOT,88,51,37,37,0,0,1.0,0.75,0.6666666666666666,0.5,0,test,test
88183,2025-05-16,Ancient,4,Lynn Vision,TYLOO,TYLOO,13,9,4,4,1,0,1.0,0.25,0.7,0.6,0,train,train
88506,2025-05-16,Dust2,4,GUN5,ECLOT,ECLOT,88,51,37,37,1,0,0.5,0.0,0.5714285714285714,0.6,0,train,test
88233,2025-05-16,Inferno,3,SAW,FAVBET,SAW,22,51,-29,29,0,0,0.0,1.0,0.4,1.0,1,train,train
88388,2025-05-16,Ancient,7,Natus Vincere,Astralis,Astralis,7,11,-4,4,0,1,0.5,0.375,0.6,0.5,0,test,train
88388,2025-05-16,Mirage,4,Natus Vincere,Astralis,Natus Vincere,7,11,-4,4,1,0,0.3333333333333333,0.4,0.6,0.6,1,train,train
88233,2025-05-16,Dust2,7,SAW,FAVBET,SAW,22,51,-29,29,0,1,0.0,0.5,0.4,0.8,1,test,train
88233,2025-05-16,Train,4,SAW,FAVBET,FAVBET,22,51,-29,29,1,0,0.0,1.0,0.5,0.6666666666666666,0,train,train
88390,2025-05-16,Dust2,4,Spirit,Ninjas in Pyjamas,Spirit,1,24,-23,23,1,0,0.8,0.25,0.7,0.5,1,val,train
88390,2025-05-16,Train,3,Spirit,Ninjas in Pyjamas,Spirit,1,24,-23,23,0,0,1.0,0.75,0.8,0.5,1,train,train
88388,2025-05-16,Nuke,3,Natus Vincere,Astralis,Astralis,7,11,-4,4,0,0,0.5,0.5,0.6,0.5,0,train,train
88389,2025-05-16,Train,4,FURIA,MIBR,FURIA,10,28,-18,18,1,0,0.5,0.5,0.5,0.5,1,val,train
88389,2025-05-16,Nuke,3,FURIA,MIBR,FURIA,10,28,-18,18,0,0,0.5,0.0,0.6,0.5,1,train,train
88391,2025-05-17,Nuke,4,Aurora,Astralis,Astralis,6,11,-5,5,0,0,0.7142857142857143,0.6666666666666666,0.6,0.6,0,val,train
88391,2025-05-17,Train,7,Aurora,Astralis,Astralis,6,11,-5,5,0,1,0.4,0.6666666666666666,0.6,0.7,0,train,train
89181,2025-05-17,Nuke,4,TYLOO,Shika,TYLOO,9,51,-42,42,1,0,0.0,0.5,0.7,0.5,1,train,val
89181,2025-05-17,Mirage,3,TYLOO,Shika,TYLOO,9,51,-42,42,0,0,1.0,0.5,0.8,0.0,1,val,val
89244,2025-05-17,Mirage,4,Zero Tenacity,Sashi,Zero Tenacity,59,52,7,7,0,0,0.5,0.5714285714285714,0.5,0.4,1,train,test
88244,2025-05-17,Anubis,3,OG,9INE,OG,30,51,-21,21,1,0,1.0,0.5,0.6,0.4,1,val,train
89244,2025-05-17,Nuke,7,Zero Tenacity,Sashi,Zero Tenacity,59,52,7,7,0,1,1.0,0.5,0.6,0.3,1,train,test
88243,2025-05-17,Mirage,3,RUBY,PARIVISION,PARIVISION,51,35,16,16,1,0,0.5,0.3333333333333333,0.6,0.5,0,val,test
88243,2025-05-17,Dust2,4,RUBY,PARIVISION,PARIVISION,51,35,16,16,0,0,0.0,1.0,0.5,0.6,0,train,test
89180,2025-05-17,Anubis,3,Rare Atom,DogEvil,Rare Atom,36,51,-15,15,0,0,0.0,0.5,0.4,0.5,1,train,test
88392,2025-05-17,Nuke,4,FURIA,Spirit,Spirit,10,1,9,9,0,0,0.6666666666666666,0.6666666666666666,0.7,0.8,0,train,test
88392,2025-05-17,Train,3,FURIA,Spirit,FURIA,10,1,9,9,1,0,0.6666666666666666,1.0,0.6,0.8,1,test,test
88244,2025-05-17,Dust2,4,OG,9INE,OG,30,51,-21,21,0,0,0.5,0.0,0.6,0.3333333333333333,1,train,train
89244,2025-05-17,Anubis,3,Zero Tenacity,Sashi,Sashi,59,52,7,7,1,0,0.0,0.0,0.6666666666666666,0.3,0,val,test
88392,2025-05-17,Mirage,7,FURIA,Spirit,Spirit,10,1,9,9,0,1,0.25,0.5,0.7,0.7,0,train,test
88391,2025-05-17,Mirage,3,Aurora,Astralis,Aurora,6,11,-5,5,1,0,0.7272727272727273,0.3333333333333333,0.5,0.7,1,val,train
89180,2025-05-17,Mirage,4,Rare Atom,DogEvil,Rare Atom,36,51,-15,15,1,0,0.6666666666666666,0.5,0.5,0.0,1,train,test
88242,2025-05-17,Anubis,3,Nemiga,ECSTATIC,Nemiga,41,31,10,10,1,0,1.0,0.3333333333333333,0.5,0.7,1,train,test
88242,2025-05-17,Inferno,4,Nemiga,ECSTATIC,Nemiga,41,31,10,10,0,0,0.5,0.6666666666666666,0.6,0.6,1,val,test
88394,2025-05-18,Train,6,Astralis,Spirit,Spirit,11,1,10,10,1,0,0.75,0.6666666666666666,0.6,0.8,0,train,train
88246,2025-05-18,Inferno,4,PARIVISION,OG,PARIVISION,35,30,5,5,0,0,0.5,1.0,0.7,0.7,1,val,train
88246,2025-05-18,Train,3,PARIVISION,OG,PARIVISION,35,30,5,5,1,0,0.5,0.5,0.8,0.6,1,train,train
88394,2025-05-18,Nuke,4,Astralis,Spirit,Spirit,11,1,10,10,1,0,0.75,0.75,0.5,0.9,0,train,train
88247,2025-05-18,Ancient,7,ENCE,PARIVISION,ENCE,29,35,-6,6,0,1,0.0,0.25,0.3,0.8,1,train,train
88247,2025-05-18,Dust2,4,ENCE,PARIVISION,PARIVISION,29,35,-6,6,0,0,0.0,1.0,0.4,0.7,0,train,train
88247,2025-05-18,Train,3,ENCE,PARIVISION,ENCE,29,35,-6,6,1,0,0.3333333333333333,1.0,0.3,0.7,1,train,train
88394,2025-05-18,Mirage,5,Astralis,Spirit,Astralis,11,1,10,10,0,0,0.2857142857142857,0.6,0.4,0.9,1,test,train
89182,2025-05-18,Train,3,Rare Atom,TYLOO,TYLOO,36,9,27,27,0,0,0.0,0.3333333333333333,0.6,0.8,0,val,train
89182,2025-05-18,Ancient,4,Rare Atom,TYLOO,TYLOO,36,9,27,27,1,0,0.5,0.4,0.6,0.9,0,train,train
88394,2025-05-18,Dust2,3,Astralis,Spirit,Spirit,11,1,10,10,0,0,0.2,0.8333333333333334,0.5,0.8,0,test,train
89246,2025-05-18,Dust2,4,Spirit Academy,Passion UA,Spirit Academy,51,32,19,19,1,0,0.5,0.0,0.6,0.6,1,train,val
89246,2025-05-18,Train,3,Spirit Academy,Passion UA,Spirit Academy,51,32,19,19,0,0,0.0,0.3333333333333333,0.6666666666666666,0.6,1,val,val
88393,2025-05-18,Anubis,3,Aurora,FURIA,FURIA,6,10,-4,4,1,0,0.8,0.5,0.6,0.6,0,train,train
88393,2025-05-18,Inferno,4,Aurora,FURIA,Aurora,6,10,-4,4,0,0,0.2857142857142857,0.3333333333333333,0.5,0.6,1,val,train
88245,2025-05-18,Ancient,3,ENCE,Nemiga,ENCE,29,41,-12,12,1,0,0.3333333333333333,0.3333333333333333,0.3,0.7,1,train,test
88393,2025-05-18,Dust2,7,Aurora,FURIA,Aurora,6,10,-4,4,0,1,0.5,0.6666666666666666,0.6,0.6,1,test,train
88245,2025-05-18,Dust2,4,ENCE,Nemiga,ENCE,29,41,-12,12,0,0,0.0,0.7142857142857143,0.4,0.6,1,train,test
89632,2025-05-19,Train,3,SINNERS,Monte,SINNERS,74,44,30,30,0,0,0.0,0.0,0.2,0.2,1,train,test
88679,2025-05-19,Nuke,7,3DMAX,GamerLegion,GamerLegion,8,16,-8,8,0,1,0.0,0.3333333333333333,0.3,0.5,0,train,train
88676,2025-05-19,Dust2,4,Vitality,Legacy,Vitality,2,19,-17,17,1,0,0.5,0.3333333333333333,0.7,0.7,1,train,train
89630,2025-05-19,Anubis,7,Nexus,ENCE,ENCE,51,29,22,22,0,1,0.5,0.6666666666666666,0.4,0.5,0,train,train
88676,2025-05-19,Inferno,3,Vitality,Legacy,Vitality,2,19,-17,17,0,0,0.8333333333333334,0.5,0.7,0.6,1,train,train
88679,2025-05-19,Ancient,4,3DMAX,GamerLegion,GamerLegion,8,16,-8,8,0,0,0.25,0.6666666666666666,0.3,0.5,0,train,train
88679,2025-05-19,Anubis,3,3DMAX,GamerLegion,3DMAX,8,16,-8,8,1,0,0.3333333333333333,0.3333333333333333,0.2,0.5,1,train,train
89630,2025-05-19,Ancient,3,Nexus,ENCE,Nexus,51,29,22,22,0,0,0.5,0.5,0.3333333333333333,0.6,1,train,train
89632,2025-05-19,Anubis,4,SINNERS,Monte,Monte,74,44,30,30,1,0,0.5,0.0,0.3,0.2,0,train,test
89630,2025-05-19,Dust2,4,Nexus,ENCE,ENCE,51,29,22,22,1,0,0.5,0.3333333333333333,0.42857142857142855,0.6,0,train,train
89188,2025-05-19,Ancient,4,PARIVISION,Astrum,PARIVISION,35,51,-16,16,1,0,0.2,1.0,0.6,0.6,1,val,val
89188,2025-05-19,Train,3,PARIVISION,Astrum,PARIVISION,35,51,-16,16,0,0,0.5,0.5,0.6,0.5,1,train,val
89632,2025-05-19,Nuke,7,SINNERS,Monte,SINNERS,74,44,30,30,0,1,0.0,0.0,0.3,0.3,1,val,test
89003,2025-05-19,Anubis,3,RUSH B,Sangal,RUSH B,51,76,-25,25,0,0,0.5,0.0,0.5714285714285714,0.2,1,train,train
88677,2025-05-19,Nuke,3,G2,Lynn Vision,G2,15,13,2,2,0,0,0.0,0.8,0.5,0.6,1,train,train
88677,2025-05-19,Inferno,4,G2,Lynn Vision,G2,15,13,2,2,1,0,0.6666666666666666,0.3333333333333333,0.6,0.5,1,train,train
88507,2025-05-19,Dust2,4,Passion UA,ECLOT,ECLOT,32,51,-19,19,0,0,0.0,0.5,0.6,0.6,0,test,train
88507,2025-05-19,Mirage,3,Passion UA,ECLOT,ECLOT,32,51,-19,19,1,0,0.6666666666666666,0.25,0.5,0.6,0,val,train
88674,2025-05-19,Inferno,4,Liquid,FaZe,Liquid,27,12,15,15,0,0,0.0,1.0,0.5,0.4,1,train,train
89003,2025-05-19,Nuke,7,RUSH B,Sangal,Sangal,51,76,-25,25,0,1,0.5,0.3333333333333333,0.625,0.1,0,train,train
89003,2025-05-19,Inferno,4,RUSH B,Sangal,Sangal,51,76,-25,25,1,0,0.5,0.0,0.5555555555555556,0.1,0,train,train
88674,2025-05-19,Ancient,3,Liquid,FaZe,Liquid,27,12,15,15,1,0,0.75,0.5,0.6,0.3,1,train,train
89631,2025-05-19,Dust2,4,Hesta,Sangal,Hesta,51,76,-25,25,1,0,0.5,1.0,0.5,0.2,1,train,val
89631,2025-05-19,Nuke,3,Hesta,Sangal,Sangal,51,76,-25,25,0,0,0.5,0.42857142857142855,1.0,0.2,0,train,val
89631,2025-05-19,Mirage,7,Hesta,Sangal,Sangal,51,76,-25,25,0,1,0.5,0.3333333333333333,0.5,0.3,0,train,val
88673,2025-05-20,Mirage,7,Aurora,HEROIC,HEROIC,6,14,-8,8,0,1,0.75,0.6666666666666666,0.7,0.8,0,train,val
89189,2025-05-20,Train,3,RUSH B,Sangal,RUSH B,51,76,-25,25,0,0,0.3333333333333333,0.5,0.5,0.4,1,test,train
89451,2025-05-20,Train,4,MOUZ,Liquid,MOUZ,4,27,-23,23,1,0,0.0,0.5,0.5,0.7,1,test,train
89452,2025-05-20,Anubis,4,BC.Game,FaZe,FaZe,51,12,39,39,0,0,0.0,1.0,0.0,0.3,0,train,val
89451,2025-05-20,Inferno,3,MOUZ,Liquid,MOUZ,4,27,-23,23,0,0,0.3333333333333333,0.3333333333333333,0.5,0.6,1,test,train
89452,2025-05-20,Mirage,3,BC.Game,FaZe,FaZe,51,12,39,39,1,0,0.0,0.0,0.0,0.4,0,test,val
89189,2025-05-20,Nuke,4,RUSH B,Sangal,RUSH B,51,76,-25,25,1,0,0.3333333333333333,0.5,0.6,0.4,1,val,train
89461,2025-05-20,Dust2,3,FURIA,Lynn Vision,FURIA,10,13,-3,3,0,0,0.5,0.8,0.6,0.4,1,test,train
89193,2025-05-20,Inferno,7,Fire Flux,Sashi,Sashi,51,52,-1,1,0,1,0.5,0.3333333333333333,0.3333333333333333,0.3,0,test,train
89193,2025-05-20,Anubis,4,Fire Flux,Sashi,Fire Flux,51,52,-1,1,1,0,0.5,0.3333333333333333,0.25,0.4,1,test,train
89453,2025-05-20,Inferno,3,Aurora,NRG,Aurora,6,51,-45,45,0,0,0.375,0.0,0.6,0.25,1,train,test
89459,2025-05-20,Mirage,3,Vitality,GamerLegion,Vitality,2,16,-14,14,0,0,0.5555555555555556,0.6,0.7,0.4,1,train,train
89459,2025-05-20,Nuke,4,Vitality,GamerLegion,Vitality,2,16,-14,14,1,0,0.875,0.42857142857142855,0.8,0.3,1,val,train
89461,2025-05-20,Anubis,4,FURIA,Lynn Vision,FURIA,10,13,-3,3,1,0,0.6,0.5,0.6,0.4,1,train,train
89193,2025-05-20,Train,3,Fire Flux,Sashi,Sashi,51,52,-1,1,0,0,1.0,0.3333333333333333,0.4,0.3,0,train,train
89453,2025-05-20,Nuke,4,Aurora,NRG,Aurora,6,51,-45,45,1,0,0.625,0.0,0.6,0.2222222222222222,1,train,test
88968,2025-05-20,Inferno,7,ECSTATIC,Nordix,ECSTATIC,31,51,-20,20,0,1,0.5714285714285714,0.5,0.5,0.5,1,train,train
88673,2025-05-20,Dust2,3,Aurora,HEROIC,Aurora,6,14,-8,8,0,0,0.6,1.0,0.6,0.9,1,val,val
89462,2025-05-20,Dust2,4,The MongolZ,G2,The MongolZ,3,15,-12,12,0,0,0.5,0.875,0.4,0.6,1,test,test
89462,2025-05-20,Inferno,3,The MongolZ,G2,The MongolZ,3,15,-12,12,1,0,0.6666666666666666,0.75,0.5,0.6,1,val,test
89196,2025-05-20,Nuke,3,CYBERSHOKE,Sangal,Sangal,51,76,-25,25,0,0,0.0,0.4444444444444444,0.4,0.4,0,train,train
89190,2025-05-20,Inferno,3,Passion UA,Zero Tenacity,Zero Tenacity,32,59,-27,27,0,0,0.5,0.5,0.5,0.5714285714285714,0,train,train
89196,2025-05-20,Dust2,7,CYBERSHOKE,Sangal,CYBERSHOKE,51,76,-25,25,0,1,0.5,0.5,0.3,0.5,1,train,train
88673,2025-05-20,Anubis,4,Aurora,HEROIC,HEROIC,6,14,-8,8,1,0,0.7272727272727273,0.8,0.6,0.8,0,train,val
89190,2025-05-20,Mirage,4,Passion UA,Zero Tenacity,Zero Tenacity,32,59,-27,27,1,0,0.5,0.6666666666666666,0.4,0.625,0,train,train
89437,2025-05-20,Dust2,3,ECLOT,Passion UA,ECLOT,51,32,19,19,1,0,0.6666666666666666,0.0,0.7,0.3,1,train,train
89437,2025-05-20,Mirage,4,ECLOT,Passion UA,Passion UA,51,32,19,19,0,0,0.4,0.4,0.8,0.3,0,val,train
89196,2025-05-20,Anubis,4,CYBERSHOKE,Sangal,CYBERSHOKE,51,76,-25,25,1,0,0.5,0.0,0.3,0.5,1,train,train
88972,2025-05-20,Dust2,3,ECSTATIC,Johnny Speeds,ECSTATIC,31,51,-20,20,0,0,0.6,0.5,0.6,0.5,1,test,test
89460,2025-05-20,Dust2,4,Legacy,3DMAX,Legacy,19,8,11,11,0,0,0.25,0.75,0.6,0.3,1,train,train
89460,2025-05-20,Inferno,3,Legacy,3DMAX,3DMAX,19,8,11,11,1,0,0.4,0.75,0.7,0.3,0,train,train
89437,2025-05-20,Anubis,7,ECLOT,Passion UA,Passion UA,51,32,19,19,0,1,0.5,1.0,0.8,0.3,0,test,train
88678,2025-05-20,Mirage,4,The MongolZ,FURIA,The MongolZ,3,10,-7,7,1,0,0.5714285714285714,0.2,0.6,0.6,1,test,train
88678,2025-05-20,Anubis,3,The MongolZ,FURIA,The MongolZ,3,10,-7,7,0,0,0.2,0.6666666666666666,0.7,0.5,1,test,train
89460,2025-05-20,Anubis,7,Legacy,3DMAX,3DMAX,19,8,11,11,0,1,0.6,0.5,0.7,0.4,0,test,train
88972,2025-05-20,Nuke,4,ECSTATIC,Johnny Speeds,Johnny Speeds,31,51,-20,20,1,0,0.7142857142857143,0.5,0.6,0.0,0,train,test
88972,2025-05-20,Inferno,7,ECSTATIC,Johnny Speeds,ECSTATIC,31,51,-20,20,0,1,0.625,0.5,0.6,0.5,1,train,test
89768,2025-05-21,Dust2,7,Monte,Sangal,Sangal,44,76,-32,32,0,1,0.3333333333333333,0.3333333333333333,0.3,0.5,0,train,val
89199,2025-05-21,Mirage,3,Monte,Delta,Monte,44,51,-7,7,0,0,0.5,0.5,0.3,0.5,1,train,train
89199,2025-05-21,Dust2,4,Monte,Delta,Monte,44,51,-7,7,1,0,0.25,0.5,0.4,0.0,1,train,train
89458,2025-05-21,Dust2,4,HEROIC,Aurora,Aurora,14,6,8,8,0,0,0.8,0.6666666666666666,0.8,0.6,0,val,train
89456,2025-05-21,Dust2,4,Liquid,Aurora,Aurora,27,6,21,21,0,0,0.5,0.7142857142857143,0.5,0.7,0,train,train
89456,2025-05-21,Inferno,3,Liquid,Aurora,Aurora,27,6,21,21,1,0,0.25,0.4444444444444444,0.5,0.7,0,train,train
89464,2025-05-21,Nuke,7,GamerLegion,FURIA,GamerLegion,16,10,6,6,0,1,0.375,0.5,0.3,0.4,1,train,val
89198,2025-05-21,Mirage,4,Passion UA,SABRE,Passion UA,32,51,-19,19,1,0,0.5,0.5,0.3,0.5,1,train,train
89768,2025-05-21,Train,4,Monte,Sangal,Sangal,44,76,-32,32,1,0,0.0,0.3333333333333333,0.5,0.5,0,train,val
89458,2025-05-21,Mirage,7,HEROIC,Aurora,Aurora,14,6,8,8,0,1,0.75,0.6923076923076923,0.7,0.8,0,test,train
89768,2025-05-21,Nuke,3,Monte,Sangal,Monte,44,76,-32,32,0,0,0.0,0.5,0.4,0.5,1,train,val
89464,2025-05-21,Train,3,GamerLegion,FURIA,GamerLegion,16,10,6,6,0,0,0.6666666666666666,0.75,0.4,0.4,1,train,val
89200,2025-05-21,Train,4,ECLOT,Ninjas in Pyjamas,Ninjas in Pyjamas,51,24,27,27,0,0,0.5,0.6,0.7,0.5,0,val,val
89463,2025-05-21,Inferno,3,G2,3DMAX,G2,15,8,7,7,0,0,0.6,0.8,0.5,0.5,1,train,test
89455,2025-05-21,Mirage,7,HEROIC,FaZe,HEROIC,14,12,2,2,0,1,0.6,0.25,0.6,0.4,1,train,train
89455,2025-05-21,Anubis,4,HEROIC,FaZe,HEROIC,14,12,2,2,0,0,0.8333333333333334,1.0,0.7,0.4,1,val,train
89455,2025-05-21,Ancient,3,HEROIC,FaZe,FaZe,14,12,2,2,1,0,0.8333333333333334,0.42857142857142855,0.7,0.4,0,test,train
89463,2025-05-21,Dust2,4,G2,3DMAX,3DMAX,15,8,7,7,1,0,0.7777777777777778,0.6,0.6,0.4,0,train,test
89463,2025-05-21,Nuke,7,G2,3DMAX,G2,15,8,7,7,0,1,0.2,0.0,0.5,0.4,1,train,test
89464,2025-05-21,Mirage,4,GamerLegion,FURIA,FURIA,16,10,6,6,1,0,0.5,0.16666666666666666,0.5,0.3,0,train,val
89457,2025-05-21,Dust2,3,MOUZ,Falcons,MOUZ,4,5,-1,1,0,0,0.6666666666666666,0.8,0.6,0.6,1,train,train
89457,2025-05-21,Mirage,4,MOUZ,Falcons,MOUZ,4,5,-1,1,1,0,1.0,0.625,0.6,0.5,1,train,train
89458,2025-05-21,Train,3,HEROIC,Aurora,HEROIC,14,6,8,8,1,0,1.0,0.3333333333333333,0.6,0.8,1,train,train
89642,2025-05-21,Dust2,3,Passion UA,AMKAL,Passion UA,32,51,-19,19,0,0,0.0,0.5,0.3,1.0,1,test,train
89200,2025-05-21,Dust2,3,ECLOT,Ninjas in Pyjamas,Ninjas in Pyjamas,51,24,27,27,1,0,0.75,0.2,0.7,0.6,0,train,val
89198,2025-05-21,Anubis,3,Passion UA,SABRE,Passion UA,32,51,-19,19,0,0,1.0,0.5,0.4,0.0,1,train,train
89642,2025-05-21,Ancient,4,Passion UA,AMKAL,Passion UA,32,51,-19,19,1,0,1.0,0.5,0.5,0.6666666666666666,1,train,train
89443,2025-05-22,Inferno,4,SINNERS,Zero Tenacity,SINNERS,74,59,15,15,1,0,0.3333333333333333,1.0,0.4,0.6666666666666666,1,train,train
89443,2025-05-22,Mirage,7,SINNERS,Zero Tenacity,SINNERS,74,59,15,15,0,1,0.5,0.75,0.5,0.6,1,train,train
89202,2025-05-22,Mirage,7,ECLOT,Sangal,Sangal,51,76,-25,25,0,1,0.3333333333333333,0.5,0.6,0.5,0,val,val
89443,2025-05-22,Anubis,3,SINNERS,Zero Tenacity,Zero Tenacity,74,59,15,15,0,0,0.0,0.0,0.6,0.6,0,train,train
89204,2025-05-22,Mirage,3,Delta,Zero Tenacity,Zero Tenacity,51,59,-8,8,1,0,0.0,0.6,0.0,0.7,0,train,train
89204,2025-05-22,Anubis,4,Delta,Zero Tenacity,Zero Tenacity,51,59,-8,8,0,0,0.5,0.3333333333333333,0.0,0.7,0,train,train
89644,2025-05-22,Anubis,4,FAVBET,Sashi,Sashi,51,52,-1,1,1,0,1.0,0.25,0.7142857142857143,0.4,0,train,val
89465,2025-05-22,Inferno,3,Vitality,The MongolZ,Vitality,2,3,-1,1,0,0,0.8571428571428571,0.75,0.8,0.7,1,train,train
89465,2025-05-22,Nuke,4,Vitality,The MongolZ,The MongolZ,2,3,-1,1,1,0,0.8888888888888888,0.25,0.8,0.7,0,train,train
89444,2025-05-22,Ancient,3,ECLOT,Sashi,ECLOT,51,52,-1,1,1,0,0.8,0.4,0.5,0.5,1,train,train
89444,2025-05-22,Train,4,ECLOT,Sashi,Sashi,51,52,-1,1,0,0,0.0,0.5,0.5,0.4,0,train,train
89444,2025-05-22,Inferno,7,ECLOT,Sashi,ECLOT,51,52,-1,1,0,1,0.4,0.5,0.4,0.5,1,train,train
89644,2025-05-22,Nuke,3,FAVBET,Sashi,Sashi,51,52,-1,1,0,0,0.5,0.4,0.625,0.5,0,train,val
89465,2025-05-22,Mirage,7,Vitality,The MongolZ,Vitality,2,3,-1,1,0,1,0.6,0.625,0.8,0.7,1,train,train
89202,2025-05-22,Inferno,3,ECLOT,Sangal,ECLOT,51,76,-25,25,1,0,0.5,0.16666666666666666,0.4,0.5,1,train,val
89643,2025-05-22,Mirage,4,Monte,Zero Tenacity,Monte,44,59,-15,15,1,0,0.6666666666666666,0.6666666666666666,0.5,0.7,1,train,train
89466,2025-05-22,Ancient,3,G2,GamerLegion,GamerLegion,15,16,-1,1,0,0,0.5,0.7142857142857143,0.5,0.5,0,train,train
89466,2025-05-22,Mirage,4,G2,GamerLegion,G2,15,16,-1,1,1,0,0.75,0.42857142857142855,0.4,0.6,1,val,train
89466,2025-05-22,Nuke,7,G2,GamerLegion,GamerLegion,15,16,-1,1,0,1,0.3333333333333333,0.4444444444444444,0.5,0.5,0,train,train
89202,2025-05-22,Train,4,ECLOT,Sangal,Sangal,51,76,-25,25,0,0,0.0,0.5,0.4,0.4,0,val,val
89643,2025-05-22,Nuke,7,Monte,Zero Tenacity,Zero Tenacity,44,59,-15,15,0,1,0.3333333333333333,1.0,0.5,0.6,0,train,train
89643,2025-05-22,Anubis,3,Monte,Zero Tenacity,Zero Tenacity,44,59,-15,15,0,0,0.5,0.5,0.5,0.6,0,train,train
89647,2025-05-23,Dust2,4,Passion UA,CYBERSHOKE,Passion UA,32,51,-19,19,1,0,0.2,1.0,0.6,0.4,1,val,test
89205,2025-05-23,Inferno,3,Passion UA,Sashi,Sashi,32,52,-20,20,0,0,0.3333333333333333,0.4,0.7,0.6,0,train,train
89447,2025-05-23,Dust2,3,The MongolZ,Aurora,The MongolZ,3,6,-3,3,0,0,0.6666666666666666,0.75,0.6,0.7,1,train,train
89447,2025-05-23,Mirage,4,The MongolZ,Aurora,The MongolZ,3,6,-3,3,1,0,0.5555555555555556,0.7142857142857143,0.6,0.7,1,train,train
89646,2025-05-23,Dust2,3,9INE,Monte,Monte,51,44,7,7,0,0,0.0,0.4,0.2857142857142857,0.5,0,train,test
89647,2025-05-23,Mirage,3,Passion UA,CYBERSHOKE,Passion UA,32,51,-19,19,0,0,0.5714285714285714,0.6666666666666666,0.7,0.4,1,train,test
89205,2025-05-23,Anubis,7,Passion UA,Sashi,Passion UA,32,52,-20,20,0,1,1.0,0.4,0.8,0.7,1,train,train
88978,2025-05-23,Nuke,4,ECSTATIC,Alliance,ECSTATIC,31,51,-20,20,1,0,0.6666666666666666,0.0,0.6,0.6666666666666666,1,train,test
88978,2025-05-23,Inferno,3,ECSTATIC,Alliance,ECSTATIC,31,51,-20,20,0,0,0.6666666666666666,1.0,0.6,0.5,1,test,test
89205,2025-05-23,Mirage,4,Passion UA,Sashi,Passion UA,32,52,-20,20,1,0,0.625,0.5,0.9,0.6,1,train,train
89446,2025-05-23,Nuke,4,Falcons,GamerLegion,GamerLegion,5,16,-11,11,1,0,0.6666666666666666,0.5,0.4,0.5,0,train,train
89446,2025-05-23,Ancient,3,Falcons,GamerLegion,Falcons,5,16,-11,11,0,0,0.8333333333333334,0.75,0.4,0.5,1,train,train
89207,2025-05-23,Mirage,3,Nexus,Monte,Nexus,51,44,7,7,0,0,0.0,0.75,0.375,0.5,1,test,train
89207,2025-05-23,Dust2,4,Nexus,Monte,Nexus,51,44,7,7,1,0,0.0,0.5,0.4444444444444444,0.5,1,train,train
89646,2025-05-23,Train,4,9INE,Monte,9INE,51,44,7,7,1,0,0.5,0.0,0.25,0.5,1,train,test
89646,2025-05-23,Nuke,7,9INE,Monte,Monte,51,44,7,7,0,1,0.5,0.25,0.3333333333333333,0.4,0,train,test
89816,2025-05-23,Mirage,4,BIG,XPERION NXT,BIG,45,51,-6,6,1,0,0.5714285714285714,0.5,0.4,0.5,1,train,test
89816,2025-05-23,Ancient,3,BIG,XPERION NXT,BIG,45,51,-6,6,0,0,0.2,0.5,0.4,0.0,1,train,test
89446,2025-05-23,Inferno,7,Falcons,GamerLegion,Falcons,5,16,-11,11,0,1,0.42857142857142855,0.25,0.4,0.5,1,train,train
89916,2025-05-24,Mirage,7,2GAME,RED Canids,RED Canids,51,75,-24,24,0,1,0.5,0.5,0.5,0.16666666666666666,0,train,train
89448,2025-05-24,Dust2,3,Vitality,Falcons,Vitality,2,5,-3,3,0,0,0.6,0.7272727272727273,0.8,0.4,1,train,train
89448,2025-05-24,Train,4,Vitality,Falcons,Falcons,2,5,-3,3,1,0,1.0,0.42857142857142855,0.8,0.3,0,train,train
89448,2025-05-24,Inferno,7,Vitality,Falcons,Vitality,2,5,-3,3,0,1,0.875,0.5,0.8,0.4,1,train,train
