match_id,date,map,map_order,picked_by,team_A,team_B,team_A_rank,team_B_rank,winner
97266,2025-09-01,Mirage,3,G2,Spirit,G2,1,15,Spirit
97266,2025-09-01,Dust2,4,Spirit,Spirit,G2,1,15,G2
97266,2025-09-01,Ancient,7,decider,Spirit,G2,1,15,G2
97263,2025-08-31,Dust2,3,Liquid,Spirit,Liquid,1,27,Spirit
97263,2025-08-31,Mirage,4,Spirit,Spirit,Liquid,1,27,Spirit
97262,2025-08-30,Mirage,3,FURIA,Spirit,FURIA,1,10,FURIA
97262,2025-08-30,Nuke,4,Spirit,Spirit,FURIA,1,10,FURIA
96246,2025-08-20,Ancient,3,HEROIC,Spirit,HEROIC,1,14,Spirit
96246,2025-08-20,Nuke,4,Spirit,Spirit,HEROIC,1,14,HEROIC
96246,2025-08-20,Mirage,7,decider,Spirit,HEROIC,1,14,HEROIC
96225,2025-08-17,Nuke,3,Spirit,Spirit,The MongolZ,1,3,Spirit
96225,2025-08-17,Mirage,4,The MongolZ,Spirit,The MongolZ,1,3,Spirit
96225,2025-08-17,Ancient,5,Spirit,Spirit,The MongolZ,1,3,Spirit
96223,2025-08-16,Ancient,3,Spirit,MOUZ,Spirit,4,1,Spirit
96223,2025-08-16,Mirage,4,MOUZ,MOUZ,Spirit,4,1,Spirit
96222,2025-08-15,Ancient,3,Spirit,Spirit,Virtus.pro,1,18,Spirit
96222,2025-08-15,Overpass,4,Virtus.pro,Spirit,Virtus.pro,1,18,Spirit
94823,2025-08-09,Mirage,3,G2,G2,Spirit,15,1,Spirit
94823,2025-08-09,Ancient,4,Spirit,G2,Spirit,15,1,G2
94823,2025-08-09,Dust2,7,decider,G2,Spirit,15,1,Spirit
94811,2025-08-06,Dust2,3,Spirit,Passion UA,Spirit,32,1,Passion UA
94811,2025-08-06,Mirage,4,Passion UA,Passion UA,Spirit,32,1,Spirit
94811,2025-08-06,Ancient,7,decider,Passion UA,Spirit,32,1,Spirit
93978,2025-08-03,Mirage,3,MOUZ,MOUZ,Spirit,4,1,Spirit
93978,2025-08-03,Ancient,4,Spirit,MOUZ,Spirit,4,1,Spirit
93978,2025-08-03,Nuke,5,MOUZ,MOUZ,Spirit,4,1,Spirit
93977,2025-08-02,Mirage,3,Natus Vincere,Spirit,Natus Vincere,1,7,Spirit
93977,2025-08-02,Nuke,4,Spirit,Spirit,Natus Vincere,1,7,Natus Vincere
93977,2025-08-02,Ancient,7,decider,Spirit,Natus Vincere,1,7,Spirit
93956,2025-07-28,Dust2,3,Aurora,Aurora,Spirit,6,1,Spirit
93956,2025-07-28,Nuke,4,Spirit,Aurora,Spirit,6,1,Spirit
89097,2025-06-19,Mirage,3,MOUZ,Spirit,MOUZ,1,4,Spirit
89097,2025-06-19,Dust2,4,Spirit,Spirit,MOUZ,1,4,MOUZ
89097,2025-06-19,Nuke,7,decider,Spirit,MOUZ,1,4,MOUZ
89084,2025-06-13,Anubis,3,Spirit,Spirit,Natus Vincere,1,7,Spirit
89084,2025-06-13,Train,4,Natus Vincere,Spirit,Natus Vincere,1,7,Spirit
89042,2025-06-12,Dust2,7,decider,Spirit,paiN,1,17,Spirit
88394,2025-05-18,Dust2,3,Spirit,Astralis,Spirit,11,1,Spirit
88394,2025-05-18,Nuke,4,Astralis,Astralis,Spirit,11,1,Spirit
88394,2025-05-18,Mirage,5,Spirit,Astralis,Spirit,11,1,Astralis
88394,2025-05-18,Train,6,Astralis,Astralis,Spirit,11,1,Spirit
88392,2025-05-17,Train,3,FURIA,FURIA,Spirit,10,1,FURIA
88392,2025-05-17,Nuke,4,Spirit,FURIA,Spirit,10,1,Spirit
88392,2025-05-17,Mirage,7,decider,FURIA,Spirit,10,1,Spirit
88390,2025-05-16,Train,3,Ninjas in Pyjamas,Spirit,Ninjas in Pyjamas,1,24,Spirit
88390,2025-05-16,Dust2,4,Spirit,Spirit,Ninjas in Pyjamas,1,24,Spirit
88361,2025-05-12,Dust2,3,Spirit,Astralis,Spirit,11,1,Spirit
88361,2025-05-12,Ancient,4,Astralis,Astralis,Spirit,11,1,Spirit
88353,2025-05-11,Train,3,Ninjas in Pyjamas,Spirit,Ninjas in Pyjamas,1,24,Spirit
88353,2025-05-11,Dust2,4,Spirit,Spirit,Ninjas in Pyjamas,1,24,Spirit
87631,2025-05-03,Mirage,3,Spirit,Spirit,Vitality,1,2,Vitality
87631,2025-05-03,Nuke,4,Vitality,Spirit,Vitality,1,2,Vitality
87629,2025-05-02,Anubis,3,Wildcard,Spirit,Wildcard,1,61,Spirit
87629,2025-05-02,Dust2,4,Spirit,Spirit,Wildcard,1,61,Spirit
87627,2025-05-01,Mirage,3,Falcons,Spirit,Falcons,1,5,Spirit
87627,2025-05-01,Ancient,4,Spirit,Spirit,Falcons,1,5,Falcons
87627,2025-05-01,Dust2,7,decider,Spirit,Falcons,1,5,Falcons
87620,2025-04-30,Mirage,3,FlyQuest,Spirit,FlyQuest,1,51,Spirit
87620,2025-04-30,Nuke,4,Spirit,Spirit,FlyQuest,1,51,Spirit
82534,2025-03-29,Anubis,3,Spirit,Vitality,Spirit,2,1,Vitality
82534,2025-03-29,Nuke,4,Vitality,Vitality,Spirit,2,1,Spirit
82534,2025-03-29,Mirage,7,decider,Vitality,Spirit,2,1,Vitality
82532,2025-03-28,Dust2,3,Spirit,Natus Vincere,Spirit,7,1,Spirit
82532,2025-03-28,Anubis,4,Natus Vincere,Natus Vincere,Spirit,7,1,Spirit
97254,2025-09-07,Dust2,3,Vitality,Vitality,G2,2,15,G2
97254,2025-09-07,Mirage,4,G2,Vitality,G2,2,15,Vitality
97254,2025-09-07,Overpass,5,Vitality,Vitality,G2,2,15,Vitality
97254,2025-09-07,Inferno,6,G2,Vitality,G2,2,15,G2
97254,2025-09-07,Train,7,decider,Vitality,G2,2,15,G2
97252,2025-09-06,Mirage,3,MOUZ,Vitality,MOUZ,2,4,Vitality
97252,2025-09-06,Inferno,4,Vitality,Vitality,MOUZ,2,4,Vitality
97277,2025-09-01,Mirage,3,FaZe,Vitality,FaZe,2,12,FaZe
97277,2025-09-01,Nuke,4,Vitality,Vitality,FaZe,2,12,Vitality
97277,2025-09-01,Inferno,7,decider,Vitality,FaZe,2,12,Vitality
97273,2025-08-29,Train,3,GamerLegion,Vitality,GamerLegion,2,16,Vitality
97273,2025-08-29,Inferno,4,Vitality,Vitality,GamerLegion,2,16,GamerLegion
97273,2025-08-29,Nuke,7,decider,Vitality,GamerLegion,2,16,Vitality
97267,2025-08-27,Overpass,3,M80,Vitality,M80,2,37,M80
97267,2025-08-27,Dust2,4,Vitality,Vitality,M80,2,37,Vitality
97267,2025-08-27,Inferno,7,decider,Vitality,M80,2,37,Vitality
96254,2025-08-24,Inferno,3,Vitality,Vitality,Falcons,2,5,Vitality
96254,2025-08-24,Train,4,Falcons,Vitality,Falcons,2,5,Falcons
96254,2025-08-24,Nuke,7,decider,Vitality,Falcons,2,5,Falcons
96252,2025-08-23,Mirage,3,The MongolZ,Vitality,The MongolZ,2,3,The MongolZ
96252,2025-08-23,Dust2,4,Vitality,Vitality,The MongolZ,2,3,Vitality
96252,2025-08-23,Nuke,7,decider,Vitality,The MongolZ,2,3,The MongolZ
96248,2025-08-21,Inferno,3,TYLOO,Vitality,TYLOO,2,9,Vitality
96248,2025-08-21,Nuke,4,Vitality,Vitality,TYLOO,2,9,Vitality
96241,2025-08-20,Mirage,3,Liquid,Vitality,Liquid,2,27,Vitality
96241,2025-08-20,Dust2,4,Vitality,Vitality,Liquid,2,27,Vitality
96224,2025-08-16,Mirage,3,The MongolZ,Vitality,The MongolZ,2,3,The MongolZ
96224,2025-08-16,Inferno,4,Vitality,Vitality,The MongolZ,2,3,The MongolZ
94828,2025-08-10,Mirage,3,Legacy,Legacy,Vitality,19,2,Vitality
94828,2025-08-10,Dust2,4,Vitality,Legacy,Vitality,19,2,Vitality
94819,2025-08-08,Mirage,3,NRG,NRG,Vitality,51,2,Vitality
94819,2025-08-08,Dust2,4,Vitality,NRG,Vitality,51,2,Vitality
93976,2025-08-02,Mirage,3,MOUZ,Vitality,MOUZ,2,4,MOUZ
93976,2025-08-02,Train,4,Vitality,Vitality,MOUZ,2,4,MOUZ
93972,2025-07-29,Mirage,3,The MongolZ,Vitality,The MongolZ,2,3,Vitality
93972,2025-07-29,Inferno,4,Vitality,Vitality,The MongolZ,2,3,Vitality
93969,2025-07-27,Inferno,3,G2,Vitality,G2,2,15,Vitality
93969,2025-07-27,Train,4,Vitality,Vitality,G2,2,15,Vitality
93963,2025-07-26,Nuke,3,Astralis,Vitality,Astralis,2,11,Vitality
93963,2025-07-26,Overpass,4,Vitality,Vitality,Astralis,2,11,Vitality
89102,2025-06-22,Mirage,3,The MongolZ,The MongolZ,Vitality,3,2,The MongolZ
89102,2025-06-22,Dust2,4,Vitality,The MongolZ,Vitality,3,2,Vitality
89102,2025-06-22,Inferno,7,decider,The MongolZ,Vitality,3,2,Vitality
89101,2025-06-21,Mirage,3,MOUZ,Vitality,MOUZ,2,4,Vitality
89101,2025-06-21,Inferno,4,Vitality,Vitality,MOUZ,2,4,MOUZ
89101,2025-06-21,Train,7,decider,Vitality,MOUZ,2,4,Vitality
89091,2025-06-14,Train,3,Vitality,Virtus.pro,Vitality,18,2,Vitality
89091,2025-06-14,Dust2,4,Virtus.pro,Virtus.pro,Vitality,18,2,Vitality
89080,2025-06-13,Nuke,7,decider,3DMAX,Vitality,8,2,Vitality
89076,2025-06-12,Dust2,7,decider,Vitality,Nemiga,2,41,Vitality
89450,2025-05-25,Dust2,3,Vitality,Vitality,MOUZ,2,4,Vitality
89450,2025-05-25,Mirage,4,MOUZ,Vitality,MOUZ,2,4,Vitality
89450,2025-05-25,Inferno,5,Vitality,Vitality,MOUZ,2,4,Vitality
89448,2025-05-24,Dust2,3,Falcons,Vitality,Falcons,2,5,Vitality
89448,2025-05-24,Train,4,Vitality,Vitality,Falcons,2,5,Falcons
89448,2025-05-24,Inferno,7,decider,Vitality,Falcons,2,5,Vitality
89465,2025-05-22,Inferno,3,The MongolZ,Vitality,The MongolZ,2,3,Vitality
89465,2025-05-22,Nuke,4,Vitality,Vitality,The MongolZ,2,3,The MongolZ
89465,2025-05-22,Mirage,7,decider,Vitality,The MongolZ,2,3,Vitality
89459,2025-05-20,Mirage,3,GamerLegion,Vitality,GamerLegion,2,16,Vitality
89459,2025-05-20,Nuke,4,Vitality,Vitality,GamerLegion,2,16,Vitality
88676,2025-05-19,Inferno,3,Legacy,Vitality,Legacy,2,19,Vitality
88676,2025-05-19,Dust2,4,Vitality,Vitality,Legacy,2,19,Vitality
87632,2025-05-04,Inferno,3,Vitality,Falcons,Vitality,5,2,Falcons
87632,2025-05-04,Dust2,4,Falcons,Falcons,Vitality,5,2,Vitality
87632,2025-05-04,Train,5,Vitality,Falcons,Vitality,5,2,Vitality
87632,2025-05-04,Mirage,6,Falcons,Falcons,Vitality,5,2,Falcons
87632,2025-05-04,Nuke,7,decider,Falcons,Vitality,5,2,Vitality
87626,2025-05-01,Mirage,3,MOUZ,Vitality,MOUZ,2,4,MOUZ
87626,2025-05-01,Inferno,4,Vitality,Vitality,MOUZ,2,4,Vitality
87626,2025-05-01,Train,7,decider,Vitality,MOUZ,2,4,Vitality
87623,2025-04-30,Inferno,3,Wildcard,Vitality,Wildcard,2,61,Vitality
87623,2025-04-30,Dust2,4,Vitality,Vitality,Wildcard,2,61,Vitality
87308,2025-04-27,Inferno,3,Vitality,Falcons,Vitality,5,2,Vitality
87308,2025-04-27,Dust2,4,Falcons,Falcons,Vitality,5,2,Falcons
87308,2025-04-27,Train,5,Vitality,Falcons,Vitality,5,2,Vitality
87308,2025-04-27,Mirage,6,Falcons,Falcons,Vitality,5,2,Falcons
87308,2025-04-27,Nuke,7,decider,Falcons,Vitality,5,2,Vitality
87307,2025-04-26,Mirage,3,The MongolZ,Vitality,The MongolZ,2,3,Vitality
87307,2025-04-26,Nuke,4,Vitality,Vitality,The MongolZ,2,3,Vitality
87291,2025-04-23,Mirage,3,Falcons,Vitality,Falcons,2,5,Vitality
87291,2025-04-23,Inferno,4,Vitality,Vitality,Falcons,2,5,Vitality
87287,2025-04-22,Mirage,3,Liquid,Vitality,Liquid,2,27,Vitality
87287,2025-04-22,Nuke,4,Vitality,Vitality,Liquid,2,27,Vitality
87280,2025-04-21,Anubis,3,FlyQuest,Vitality,FlyQuest,2,51,Vitality
87280,2025-04-21,Nuke,4,Vitality,Vitality,FlyQuest,2,51,Vitality
82536,2025-03-30,Inferno,3,Vitality,Vitality,MOUZ,2,4,Vitality
82536,2025-03-30,Mirage,4,MOUZ,Vitality,MOUZ,2,4,MOUZ
82536,2025-03-30,Dust2,5,Vitality,Vitality,MOUZ,2,4,MOUZ
82536,2025-03-30,Nuke,6,MOUZ,Vitality,MOUZ,2,4,Vitality
82536,2025-03-30,Train,7,decider,Vitality,MOUZ,2,4,Vitality
98762,2025-09-12,Inferno,3,3DMAX,The MongolZ,3DMAX,3,8,3DMAX
98762,2025-09-12,Ancient,4,The MongolZ,The MongolZ,3DMAX,3,8,The MongolZ
98762,2025-09-12,Nuke,7,decider,The MongolZ,3DMAX,3,8,3DMAX
96249,2025-08-21,Ancient,3,3DMAX,3DMAX,The MongolZ,8,3,The MongolZ
96249,2025-08-21,Inferno,4,The MongolZ,3DMAX,The MongolZ,8,3,3DMAX
96249,2025-08-21,Nuke,7,decider,3DMAX,The MongolZ,8,3,The MongolZ
96220,2025-08-14,Dust2,3,Aurora,The MongolZ,Aurora,3,6,The MongolZ
96220,2025-08-14,Mirage,4,The MongolZ,The MongolZ,Aurora,3,6,The MongolZ
94825,2025-08-10,Dust2,3,paiN,paiN,The MongolZ,17,3,The MongolZ
94825,2025-08-10,Ancient,4,The MongolZ,paiN,The MongolZ,17,3,The MongolZ
94817,2025-08-08,Mirage,3,The MongolZ,ENCE,The MongolZ,29,3,The MongolZ
94817,2025-08-08,Dust2,4,ENCE,ENCE,The MongolZ,29,3,ENCE
94817,2025-08-08,Nuke,7,decider,ENCE,The MongolZ,29,3,The MongolZ
93975,2025-08-01,Inferno,3,Natus Vincere,The MongolZ,Natus Vincere,3,7,Natus Vincere
93975,2025-08-01,Ancient,4,The MongolZ,The MongolZ,Natus Vincere,3,7,Natus Vincere
93968,2025-07-27,Dust2,3,Falcons,Falcons,The MongolZ,5,3,The MongolZ
93968,2025-07-27,Mirage,4,The MongolZ,Falcons,The MongolZ,5,3,The MongolZ
93962,2025-07-26,Nuke,3,3DMAX,The MongolZ,3DMAX,3,8,The MongolZ
93962,2025-07-26,Ancient,4,The MongolZ,The MongolZ,3DMAX,3,8,The MongolZ
89100,2025-06-21,Mirage,3,The MongolZ,The MongolZ,paiN,3,17,The MongolZ
89100,2025-06-21,Anubis,4,paiN,The MongolZ,paiN,3,17,The MongolZ
89098,2025-06-20,Mirage,3,The MongolZ,FaZe,The MongolZ,12,3,The MongolZ
89098,2025-06-20,Anubis,4,FaZe,FaZe,The MongolZ,12,3,The MongolZ
89081,2025-06-13,Nuke,7,decider,The MongolZ,Lynn Vision,3,13,The MongolZ
89077,2025-06-12,Ancient,7,decider,The MongolZ,Liquid,3,27,The MongolZ
89043,2025-06-12,Inferno,7,decider,The MongolZ,FURIA,3,10,FURIA
89447,2025-05-23,Dust2,3,Aurora,The MongolZ,Aurora,3,6,The MongolZ
89447,2025-05-23,Mirage,4,The MongolZ,The MongolZ,Aurora,3,6,The MongolZ
89462,2025-05-20,Inferno,3,The MongolZ,The MongolZ,G2,3,15,The MongolZ
89462,2025-05-20,Dust2,4,G2,The MongolZ,G2,3,15,The MongolZ
88678,2025-05-20,Anubis,3,FURIA,The MongolZ,FURIA,3,10,The MongolZ
88678,2025-05-20,Mirage,4,The MongolZ,The MongolZ,FURIA,3,10,The MongolZ
88387,2025-05-16,Mirage,3,The MongolZ,The MongolZ,Aurora,3,6,Aurora
88387,2025-05-16,Anubis,4,Aurora,The MongolZ,Aurora,3,6,Aurora
88347,2025-05-11,Mirage,3,The MongolZ,The MongolZ,MIBR,3,28,The MongolZ
88347,2025-05-11,Anubis,4,MIBR,The MongolZ,MIBR,3,28,The MongolZ
88341,2025-05-10,Mirage,3,The MongolZ,The MongolZ,FURIA,3,10,The MongolZ
88341,2025-05-10,Anubis,4,FURIA,The MongolZ,FURIA,3,10,FURIA
88341,2025-05-10,Inferno,7,decider,The MongolZ,FURIA,3,10,The MongolZ
87305,2025-04-25,Anubis,3,Liquid,The MongolZ,Liquid,3,27,Liquid
87305,2025-04-25,Ancient,4,The MongolZ,The MongolZ,Liquid,3,27,The MongolZ
87305,2025-04-25,Inferno,7,decider,The MongolZ,Liquid,3,27,The MongolZ
87302,2025-04-23,Mirage,3,The MongolZ,MOUZ,The MongolZ,4,3,MOUZ
87302,2025-04-23,Nuke,4,MOUZ,MOUZ,The MongolZ,4,3,MOUZ
87298,2025-04-22,Dust2,3,FaZe,FaZe,The MongolZ,12,3,The MongolZ
87298,2025-04-22,Ancient,4,The MongolZ,FaZe,The MongolZ,12,3,The MongolZ
85859,2025-04-10,Mirage,3,The MongolZ,Falcons,The MongolZ,5,3,The MongolZ
85859,2025-04-10,Dust2,4,Falcons,Falcons,The MongolZ,5,3,Falcons
85859,2025-04-10,Ancient,7,decider,Falcons,The MongolZ,5,3,Falcons
85855,2025-04-09,Mirage,3,The MongolZ,FURIA,The MongolZ,10,3,The MongolZ
85855,2025-04-09,Nuke,4,FURIA,FURIA,The MongolZ,10,3,The MongolZ
85840,2025-04-07,Ancient,3,The MongolZ,The MongolZ,Betclic,3,51,Betclic
85840,2025-04-07,Nuke,4,Betclic,The MongolZ,Betclic,3,51,Betclic
85820,2025-04-06,Ancient,3,The MongolZ,The MongolZ,3DMAX,3,8,The MongolZ
85820,2025-04-06,Inferno,4,3DMAX,The MongolZ,3DMAX,3,8,3DMAX
85820,2025-04-06,Anubis,7,decider,The MongolZ,3DMAX,3,8,3DMAX
97250,2025-09-05,Ancient,3,M80,MOUZ,M80,4,37,MOUZ
97250,2025-09-05,Mirage,4,MOUZ,MOUZ,M80,4,37,M80
97250,2025-09-05,Inferno,7,decider,MOUZ,M80,4,37,MOUZ
97265,2025-09-01,Inferno,3,FURIA,MOUZ,FURIA,4,10,FURIA
97265,2025-09-01,Mirage,4,MOUZ,MOUZ,FURIA,4,10,FURIA
97261,2025-08-30,Ancient,3,G2,MOUZ,G2,4,15,MOUZ
97261,2025-08-30,Mirage,4,MOUZ,MOUZ,G2,4,15,MOUZ
97255,2025-08-28,Overpass,3,Imperial,MOUZ,Imperial,4,34,Imperial
97255,2025-08-28,Mirage,4,MOUZ,MOUZ,Imperial,4,34,MOUZ
97255,2025-08-28,Nuke,7,decider,MOUZ,Imperial,4,34,MOUZ
96250,2025-08-22,Ancient,3,Falcons,MOUZ,Falcons,4,5,Falcons
96250,2025-08-22,Inferno,4,MOUZ,MOUZ,Falcons,4,5,MOUZ
96250,2025-08-22,Nuke,7,decider,MOUZ,Falcons,4,5,Falcons
96244,2025-08-21,Inferno,3,Virtus.pro,MOUZ,Virtus.pro,4,18,Virtus.pro
96244,2025-08-21,Mirage,4,MOUZ,MOUZ,Virtus.pro,4,18,MOUZ
96244,2025-08-21,Overpass,7,decider,MOUZ,Virtus.pro,4,18,MOUZ
96219,2025-08-14,Nuke,3,Astralis,MOUZ,Astralis,4,11,MOUZ
96219,2025-08-14,Mirage,4,MOUZ,MOUZ,Astralis,4,11,MOUZ
94826,2025-08-10,Ancient,3,B8,B8,MOUZ,23,4,MOUZ
94826,2025-08-10,Train,4,MOUZ,B8,MOUZ,23,4,MOUZ
94814,2025-08-07,Nuke,3,OG,OG,MOUZ,30,4,OG
94814,2025-08-07,Inferno,4,MOUZ,OG,MOUZ,30,4,MOUZ
94814,2025-08-07,Mirage,7,decider,OG,MOUZ,30,4,MOUZ
93974,2025-08-01,Train,3,FURIA,MOUZ,FURIA,4,10,MOUZ
93974,2025-08-01,Mirage,4,MOUZ,MOUZ,FURIA,4,10,FURIA
93974,2025-08-01,Inferno,7,decider,MOUZ,FURIA,4,10,MOUZ
93957,2025-07-28,Mirage,3,Natus Vincere,MOUZ,Natus Vincere,4,7,MOUZ
93957,2025-07-28,Nuke,4,MOUZ,MOUZ,Natus Vincere,4,7,MOUZ
89089,2025-06-14,Train,3,MOUZ,Aurora,MOUZ,6,4,MOUZ
89089,2025-06-14,Inferno,4,Aurora,Aurora,MOUZ,6,4,Aurora
89089,2025-06-14,Mirage,7,decider,Aurora,MOUZ,6,4,MOUZ
89085,2025-06-13,Dust2,3,Liquid,MOUZ,Liquid,4,27,MOUZ
89085,2025-06-13,Nuke,4,MOUZ,MOUZ,Liquid,4,27,Liquid
89085,2025-06-13,Mirage,7,decider,MOUZ,Liquid,4,27,MOUZ
89075,2025-06-12,Ancient,7,decider,MOUZ,FaZe,4,12,FaZe
89457,2025-05-21,Dust2,3,Falcons,MOUZ,Falcons,4,5,MOUZ
89457,2025-05-21,Mirage,4,MOUZ,MOUZ,Falcons,4,5,MOUZ
89451,2025-05-20,Inferno,3,Liquid,MOUZ,Liquid,4,27,MOUZ
89451,2025-05-20,Train,4,MOUZ,MOUZ,Liquid,4,27,MOUZ
87630,2025-05-03,Nuke,3,MOUZ,MOUZ,Falcons,4,5,Falcons
87630,2025-05-03,Dust2,4,Falcons,MOUZ,Falcons,4,5,Falcons
87628,2025-05-02,Dust2,3,FaZe,MOUZ,FaZe,4,12,MOUZ
87628,2025-05-02,Mirage,4,MOUZ,MOUZ,FaZe,4,12,MOUZ
87624,2025-04-30,Nuke,3,paiN,MOUZ,paiN,4,17,MOUZ
87624,2025-04-30,Inferno,4,MOUZ,MOUZ,paiN,4,17,paiN
87624,2025-04-30,Dust2,7,decider,MOUZ,paiN,4,17,MOUZ
87306,2025-04-26,Dust2,3,Falcons,MOUZ,Falcons,4,5,Falcons
87306,2025-04-26,Nuke,4,MOUZ,MOUZ,Falcons,4,5,Falcons
87299,2025-04-22,Inferno,3,GamerLegion,MOUZ,GamerLegion,4,16,MOUZ
87299,2025-04-22,Nuke,4,MOUZ,MOUZ,GamerLegion,4,16,MOUZ
87295,2025-04-21,Inferno,3,BIG,MOUZ,BIG,4,45,BIG
87295,2025-04-21,Mirage,4,MOUZ,MOUZ,BIG,4,45,MOUZ
87295,2025-04-21,Ancient,7,decider,MOUZ,BIG,4,45,MOUZ
82535,2025-03-29,Nuke,3,MOUZ,Eternal Fire,MOUZ,87,4,MOUZ
82535,2025-03-29,Dust2,4,Eternal Fire,Eternal Fire,MOUZ,87,4,MOUZ
82533,2025-03-28,Inferno,3,G2,MOUZ,G2,4,15,MOUZ
82533,2025-03-28,Nuke,4,MOUZ,MOUZ,G2,4,15,MOUZ
98763,2025-09-12,Mirage,3,Virtus.pro,Falcons,Virtus.pro,5,18,Falcons
98763,2025-09-12,Ancient,4,Falcons,Falcons,Virtus.pro,5,18,Falcons
96253,2025-08-23,Inferno,3,Aurora,Falcons,Aurora,5,6,Aurora
96253,2025-08-23,Train,4,Falcons,Falcons,Aurora,5,6,Aurora
96245,2025-08-21,Ancient,3,G2,G2,Falcons,15,5,Falcons
96245,2025-08-21,Train,4,Falcons,G2,Falcons,15,5,Falcons
93970,2025-07-28,Train,3,FURIA,Falcons,FURIA,5,10,Falcons
93970,2025-07-28,Mirage,4,Falcons,Falcons,FURIA,5,10,FURIA
93970,2025-07-28,Dust2,7,decider,Falcons,FURIA,5,10,FURIA
93965,2025-07-26,Nuke,3,GamerLegion,Falcons,GamerLegion,5,16,Falcons
93965,2025-07-26,Mirage,4,Falcons,Falcons,GamerLegion,5,16,Falcons
89033,2025-06-09,Ancient,3,MIBR,Falcons,MIBR,5,28,Falcons
89033,2025-06-09,Nuke,4,Falcons,Falcons,MIBR,5,28,MIBR
89033,2025-06-09,Inferno,7,decider,Falcons,MIBR,5,28,MIBR
89007,2025-06-07,Ancient,7,decider,Falcons,B8,5,23,B8
89446,2025-05-23,Ancient,3,GamerLegion,Falcons,GamerLegion,5,16,Falcons
89446,2025-05-23,Nuke,4,Falcons,Falcons,GamerLegion,5,16,GamerLegion
89446,2025-05-23,Inferno,7,decider,Falcons,GamerLegion,5,16,Falcons
87621,2025-04-30,Dust2,3,Falcons,FaZe,Falcons,12,5,Falcons
87621,2025-04-30,Ancient,4,FaZe,FaZe,Falcons,12,5,Falcons
87304,2025-04-25,Train,3,GamerLegion,GamerLegion,Falcons,16,5,Falcons
87304,2025-04-25,Nuke,4,Falcons,GamerLegion,Falcons,16,5,Falcons
87286,2025-04-22,Inferno,3,Falcons,Falcons,Natus Vincere,5,7,Natus Vincere
87286,2025-04-22,Mirage,4,Natus Vincere,Falcons,Natus Vincere,5,7,Falcons
87286,2025-04-22,Dust2,7,decider,Falcons,Natus Vincere,5,7,Falcons
87282,2025-04-21,Nuke,3,SAW,Falcons,SAW,5,22,Falcons
87282,2025-04-21,Dust2,4,Falcons,Falcons,SAW,5,22,Falcons
85867,2025-04-13,Mirage,3,G2,Falcons,G2,5,15,Falcons
85867,2025-04-13,Nuke,4,Falcons,Falcons,G2,5,15,Falcons
85867,2025-04-13,Ancient,5,G2,Falcons,G2,5,15,Falcons
85864,2025-04-12,Nuke,3,FaZe,Falcons,FaZe,5,12,Falcons
85864,2025-04-12,Ancient,4,Falcons,Falcons,FaZe,5,12,FaZe
85864,2025-04-12,Mirage,7,decider,Falcons,FaZe,5,12,Falcons
85860,2025-04-11,Train,3,Falcons,GamerLegion,Falcons,16,5,GamerLegion
85860,2025-04-11,Inferno,4,GamerLegion,GamerLegion,Falcons,16,5,Falcons
85860,2025-04-11,Ancient,7,decider,GamerLegion,Falcons,16,5,Falcons
85853,2025-04-09,Inferno,3,Rare Atom,Rare Atom,Falcons,36,5,Rare Atom
85853,2025-04-09,Train,4,Falcons,Rare Atom,Falcons,36,5,Falcons
85848,2025-04-08,Nuke,3,paiN,Falcons,paiN,5,17,paiN
85848,2025-04-08,Train,4,Falcons,Falcons,paiN,5,17,Falcons
85848,2025-04-08,Inferno,7,decider,Falcons,paiN,5,17,Falcons
85822,2025-04-06,Train,3,Complexity,Falcons,Complexity,5,51,Complexity
85822,2025-04-06,Dust2,4,Falcons,Falcons,Complexity,5,51,Complexity
98764,2025-09-12,Nuke,3,Astralis,Aurora,Astralis,6,11,Astralis
98764,2025-09-12,Dust2,4,Aurora,Aurora,Astralis,6,11,Aurora
98764,2025-09-12,Overpass,7,decider,Aurora,Astralis,6,11,Aurora
96251,2025-08-22,Mirage,3,HEROIC,Aurora,HEROIC,6,14,Aurora
96251,2025-08-22,Dust2,4,Aurora,Aurora,HEROIC,6,14,Aurora
96247,2025-08-20,Inferno,3,Aurora,FaZe,Aurora,12,6,FaZe
96247,2025-08-20,Mirage,4,FaZe,FaZe,Aurora,12,6,Aurora
96247,2025-08-20,Overpass,7,decider,FaZe,Aurora,12,6,Aurora
94827,2025-08-10,Overpass,3,HEROIC,HEROIC,Aurora,14,6,Aurora
94827,2025-08-10,Dust2,4,Aurora,HEROIC,Aurora,14,6,Aurora
93958,2025-07-29,Nuke,3,FaZe,Aurora,FaZe,6,12,FaZe
93958,2025-07-29,Mirage,4,Aurora,Aurora,FaZe,6,12,FaZe
93953,2025-07-26,Dust2,3,Aurora,Aurora,Ninjas in Pyjamas,6,24,Aurora
93953,2025-07-26,Train,4,Ninjas in Pyjamas,Aurora,Ninjas in Pyjamas,6,24,Aurora
89082,2025-06-13,Inferno,7,decider,Aurora,G2,6,15,G2
89044,2025-06-12,Anubis,7,decider,Aurora,FaZe,6,12,Aurora
89458,2025-05-21,Train,3,HEROIC,HEROIC,Aurora,14,6,HEROIC
89458,2025-05-21,Dust2,4,Aurora,HEROIC,Aurora,14,6,Aurora
